name	term	lev	seq	value
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora562	2.58217013469921
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6358	3.39375549963373
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22302	-0.0410173934941777
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora22108	0.374460980427011
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16261	0.287400705073734
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4594	1.42753297974504
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14561	4.0927806161928
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6806	-15.7754255828038
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora39511	2.18069173215406
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora20543	-0.884516279038748
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3684	-0.606676737771202
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora30714	-0.978373222613271
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14817	-7.60968327886233
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora68984	-0.514538193255841
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2798	-5.01652237863587
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora20332	0.987622655202509
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9283	-0.734047490382458
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7746	-5.92320942919219
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora48193	-2.20938321532358
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora35554	0.760594996114551
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora29459	0.729207005736756
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora19763	0.182092844157518
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21693	0.123413278548041
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora812	-6.33185751985448
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora62631	1.42617840783057
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4940	-1.20151611988354
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12727	-1.57268041830635
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5133	-0.366425090781745
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4088	1.1148619578476
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7458	0.158320750327517
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11392	3.58017132629343
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora45072	-0.0686236245759048
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2185	-6.66884124629436
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3088	2.85664948256857
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13107	3.46725229786483
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5359	-5.9385997648799
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18490	0.139288091293363
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora29139	-0.0352536626946785
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora46186	-0.0896567981030161
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora44894	0.747530456667778
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2303	-0.0100577201371764
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1137	-2.83928870934574
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15420	-0.763083075998952
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23796	-1.47400622514294
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora73972	-0.893936015160073
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora30786	1.5728498229539
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2150	-3.77195739694661
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21763	0.0323813603312302
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1299	0.637658121324017
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora67341	1.85657646775946
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora8572	0.690410202359475
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23880	1.41155797384965
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16598	-1.19131845737919
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2175	-1.97258499724556
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23926	-0.0392156519150767
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12366	1.04888369858094
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora41500	-0.351285627756786
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13322	0.529288841893123
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4327	-0.400158244576622
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora31549	1.25904839335463
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora26511	-0.428276615923617
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6199	4.59353284360466
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4613	-0.76725162656823
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora16145	0.616863470414699
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2442	0.583904567205733
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13461	-0.689729654301939
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora2437	0.963783289551691
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11024	-0.219254827896526
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora17365	1.12987623624896
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18594	-1.11956486066022
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13034	0.359619315423304
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora37031	-0.142215712921349
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12739	0.155035931566003
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora47701	0.0189616875120221
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora26564	-0.0498734858793712
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9899	0.17443029425575
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora10313	1.6876063915442
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15893	0.151583068843523
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora4372	1.03680096773526
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora32751	-0.414459625526542
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13176	-11.4830315606318
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11981	0.333811939090889
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora25389	-2.9217777427815
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora34334	0.181973482561399
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora46449	0.320008518651914
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21331	-0.331891336040939
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora29368	-0.14265743226236
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora28210	0.307909230260186
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1949	3.90862611969746
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora77888	-0.243788594866947
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21780	1.43181741688694
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora14400	-3.42491941017684
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1712	0.279005898250105
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18030	-5.94627013442036
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13854	-0.289923566818691
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5059	1.09298962492626
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9584	-0.0619043888549985
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3649	1.87763483628661
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora31238	-1.13957069544441
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora9323	-0.120874513004434
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora11389	1.28675188831386
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora19101	-2.41043905411393
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora3860	-0.248470846481978
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora12484	-6.05692159656214
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1901	-2.97072493759293
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora66929	0.599984840036976
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15345	-6.92877043905449
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora40128	-2.64434249330627
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora20452	1.00759384830904
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora13589	-0.736282541004337
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora21309	-5.55148637270908
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora62954	0.0885415784246881
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora18339	-5.09567488612872
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15252	0.355168943987392
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6385	-0.379903379978209
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora29923	-0.0359516604296565
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora15746	-0.106213614934817
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora7709	-0.255954545184907
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23366	-0.377710594388413
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora24564	0.0611379402063369
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora5666	-0.132564671647546
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23632	0.572293298356573
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1146	0.766996476699942
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora20194	-5.64080982907615
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora6734	-2.34330336088132
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora42031	1.34602736231796
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora1868	0.0142209476209427
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora48981	0.526059099823446
"catalytic activity, acting on RNA"	GO:0140098	2	Acropora23352	-0.313251802351744
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora31463	-0.35047390448607
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora41010	-0.214319627271366
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora27994	0.191151567292723
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora28087	1.41738986393452
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora11469	-2.64778006076799
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora5584	-0.0495535728697846
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora72284	2.35765870976926
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora15026	0.693217303489058
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora23564	0.0493458924631973
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora42458	0.975538920292782
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora4284	-0.764411137375049
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora52714	1.33751727298279
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora18512	0.478908398627872
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora17233	-4.76941671046903
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora12391	-1.72059466101315
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora24862	0.0587955414637292
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora56907	1.07301292734606
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora10742	0.534031954800088
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora18756	-0.00915613499112441
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora15428	0.213671625199119
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora16049	1.06238215205309
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora27635	0.76529844331023
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora7246	0.288404164966994
"phospholipid-translocating ATPase activity"	GO:0004012	3	Acropora31987	1.94634203640542
"protein phosphatase 2B binding"	GO:0030346	6	Acropora9951	0.0898878358790399
"protein phosphatase 2B binding"	GO:0030346	6	Acropora4343	1.41141370750771
"protein phosphatase 2B binding"	GO:0030346	6	Acropora49717	0.159731086183847
"protein phosphatase 2B binding"	GO:0030346	6	Acropora22712	2.86154934860376
"protein phosphatase 2B binding"	GO:0030346	6	Acropora3701	4.57509065366461
"protein phosphatase 2B binding"	GO:0030346	6	Acropora1159	-15.5485018571202
"ubiquitin-protein transferase inhibitor activity"	GO:0055105;GO:1990948	2	Acropora2600	0.82159123618763
"ubiquitin-protein transferase inhibitor activity"	GO:0055105;GO:1990948	2	Acropora39	-17.4487598308176
"ubiquitin-protein transferase inhibitor activity"	GO:0055105;GO:1990948	2	Acropora10705	-6.24463644899279
"ubiquitin-protein transferase inhibitor activity"	GO:0055105;GO:1990948	2	Acropora156	-12.1723180663055
"ubiquitin-protein transferase inhibitor activity"	GO:0055105;GO:1990948	2	Acropora316	-12.4315430760486
"ubiquitin-protein transferase inhibitor activity"	GO:0055105;GO:1990948	2	Acropora260	-9.55654000179111
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora12715	0.13334905616681
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora8559	-5.95764687061199
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora11302	-0.212931710674379
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora10332	1.69778442757224
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora3536	-5.46095417883287
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora19619	-0.0185584108768378
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora1369	-2.04809042410433
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora24369	2.3024467519057
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora3570	-0.543413633188885
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora5022	-0.0153090792231916
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora2528	-5.00089133408648
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora15552	0.6541293893398
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora24179	0.64707468251928
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora15953	1.67214803767045
"phosphatidylcholine binding"	GO:0031210;GO:0050997	3	Acropora3595	1.56759750733775
"snRNA binding"	GO:0017069	4	Acropora12709	2.77223084026538
"snRNA binding"	GO:0017069	4	Acropora2426	2.08814290914784
"snRNA binding"	GO:0017069	4	Acropora9342	1.29275061781969
"snRNA binding"	GO:0017069	4	Acropora7920	1.04026077208249
"snRNA binding"	GO:0017069	4	Acropora4585	-0.681428193463916
"snRNA binding"	GO:0017069	4	Acropora2730	-0.167094381082967
"snRNA binding"	GO:0017069	4	Acropora33761	-0.186153193729312
"snRNA binding"	GO:0017069	4	Acropora27105	-0.0465195567004165
"snRNA binding"	GO:0017069	4	Acropora1547	-1.54701900391765
"snRNA binding"	GO:0017069	4	Acropora1340	0.770240288366822
"snRNA binding"	GO:0017069	4	Acropora29771	2.79890734259339
"snRNA binding"	GO:0017069	4	Acropora36609	0.237968250925661
"snRNA binding"	GO:0017069	4	Acropora5337	0.110001370388034
"snRNA binding"	GO:0017069	4	Acropora39362	0.387845324466704
"snRNA binding"	GO:0017069	4	Acropora3389	-7.11740758648942
"snRNA binding"	GO:0017069	4	Acropora4219	-3.40692580137622
"snRNA binding"	GO:0017069	4	Acropora14098	-0.000805194869508233
"snRNA binding"	GO:0017069	4	Acropora3891	-3.23697106321946
"snRNA binding"	GO:0017069	4	Acropora29925	1.51218871457
"snRNA binding"	GO:0017069	4	Acropora1653	-0.631763745659888
"snRNA binding"	GO:0017069	4	Acropora4594	1.42753297974504
"snRNA binding"	GO:0017069	4	Acropora39511	2.18069173215406
"snRNA binding"	GO:0017069	4	Acropora3684	-0.606676737771202
"snRNA binding"	GO:0017069	4	Acropora892	0.469024021413396
"snRNA binding"	GO:0017069	4	Acropora45821	0.132593452722748
"snRNA binding"	GO:0017069	4	Acropora812	-6.33185751985448
"snRNA binding"	GO:0017069	4	Acropora5441	-4.82973445469218
"snRNA binding"	GO:0017069	4	Acropora2150	-3.77195739694661
"snRNA binding"	GO:0017069	4	Acropora26542	1.00048964417504
"snRNA binding"	GO:0017069	4	Acropora4122	-0.0351320979963198
"snRNA binding"	GO:0017069	4	Acropora10393	3.40333048993692
"snRNA binding"	GO:0017069	4	Acropora5924	1.60053351107322
"snRNA binding"	GO:0017069	4	Acropora40788	1.28342006234396
"snRNA binding"	GO:0017069	4	Acropora9323	-0.120874513004434
"snRNA binding"	GO:0017069	4	Acropora24853	-0.00404663855693484
"snRNA binding"	GO:0017069	4	Acropora6594	0.0931653653383045
"selenium binding"	GO:0008430	2	Acropora689	-3.12081905561948
"selenium binding"	GO:0008430	2	Acropora3032	-1.58609430042581
"selenium binding"	GO:0008430	2	Acropora2699	2.84301274877041
"selenium binding"	GO:0008430	2	Acropora3627	0.0603774471851663
"selenium binding"	GO:0008430	2	Acropora24278	0.0210920745810629
